SCORECARD_POINTS,period,aid
0.23495013,197601,css1976010800105
0.17564994,197601,css1976010800145
-1.5763366,197601,css1976010800161
0.61561567,197601,css1976011000107
1.9512218,197601,css1976011000126
2.6588573,197601,css1976011100037
2.6774318,197601,css1976011100073
2.360503,197601,css1976011100097
-1.023717,197601,css1976011200050
-1.2977958,197601,css1976011200084
-0.4131194,197601,css1976011200100
-0.17933169,197601,css1976011200163
0.40829563,197601,css1976011300149
2.7645817,197601,css1976011400032
0.28560424,197601,css1976011400086
1.848819,197601,css1976011500023
-0.81219,197601,css1976011500057
-0.19147284,197601,css1976011500079
2.9884033,197601,css1976011500115
1.704365,197601,css1976011600028
-0.20289248,197601,css1976011700137
0.6043738,197601,css1976011700139
3.4302914,197601,css1976011700143
0.740403,197601,css1976011800021
-0.11261529,197601,css1976011800039
-1.4842002,197601,css1976011800141
-0.48209313,197601,css1976011800148
-0.38755086,197601,css1976011900031
0.8799301,197601,css1976011900064
-0.435399,197601,css1976011900068
2.4618804,197601,css1976011900092
0.6525885,197601,css1976011900128
1.762854,197601,css1976011900157
-0.4563959,197601,css1976012000108
2.3835294,197601,css1976012000112
2.1046531,197601,css1976012200150
0.06586696,197601,css1976012300013
-0.6337671,197601,css1976012300103
-1.7735816,197601,css1976012400005
0.32330006,197601,css1976012400160
0.5071589,197601,css1976012500015
0.9850649,197601,css1976012500162
-0.42415717,197601,css1976012600006
-1.7010888,197602,css1976020200010
-1.4471978,197602,css1976020300140
-0.99128366,197602,css1976020400154
-1.2050608,197602,css1976020500040
-1.1253986,197602,css1976020500077
-0.8013827,197602,css1976020500090
0.1888135,197602,css1976020500134
-1.1108204,197602,css1976020500142
-1.3818804,197602,css1976020600056
1.9764693,197602,css1976020600130
2.3468769,197602,css1976020600144
0.48739272,197602,css1976020600152
0.042277582,197602,css1976020600155
0.27521855,197602,css1976020700071
-0.37570998,197602,css1976020800024
-0.59728247,197602,css1976020800036
-0.35817492,197602,css1976020800080
-1.5953805,197602,css1976020800095
-0.94038975,197602,css1976020800099
1.081608,197602,css1976020800105
2.2314384,197602,css1976020800161
-0.8396227,197602,css1976021000075
-0.18598701,197602,css1976021000113
0.8980414,197602,css1976021000125
0.5826379,197602,css1976021100106
-1.4657536,197602,css1976021100147
0.92426217,197602,css1976021200059
2.2404902,197602,css1976021200066
1.832204,197602,css1976021200084
0.20972916,197602,css1976021200163
0.43313652,197602,css1976021300025
-0.05118128,197602,css1976021300149
-0.8405747,197602,css1976021400012
-0.6075299,197602,css1976021400032
-1.0496022,197602,css1976021400086
-0.9885843,197602,css1976021400127
-0.5021097,197602,css1976021500046
1.821379,197602,css1976021500057
0.016741667,197602,css1976021500109
-1.5486939,197602,css1976021500111
-0.24625137,197602,css1976021500115
-0.7702922,197602,css1976021500117
-0.4751415,197602,css1976021500132
-0.3330212,197602,css1976021600029
-2.9565318,197602,css1976021600035
1.6378793,197602,css1976021600072
-0.26017177,197602,css1976021700027
1.5645719,197602,css1976021700137
1.4524835,197602,css1976021700139
1.8875291,197602,css1976021700146
0.23642403,197602,css1976021700159
-2.6585655,197602,css1976021800018
0.40978855,197602,css1976021800021
0.92048585,197602,css1976021800122
-0.052880064,197602,css1976021900031
1.0917408,197602,css1976021900092
-0.71308947,197602,css1976022200011
1.1995698,197602,css1976022200101
0.402254,197602,css1976022200150
-0.22777018,197602,css1976022300042
3.1328604,197602,css1976022300103
-0.7507175,197602,css1976022400088
1.8328673,197602,css1976022400160
-0.3822871,197602,css1976022500044
-0.027479485,197602,css1976022500067
-1.5266938,197602,css1976022500162
0.15854464,197602,css1976022600002
0.46811438,197602,css1976022600006
3.0324507,197602,css1976022600019
-0.25194216,197603,css1976030100063
-1.0175527,197603,css1976030200009
-2.7153225,197603,css1976030200010
1.2301762,197603,css1976030300069
2.741038,197603,css1976030300153
-0.7039611,197603,css1976030400093
-0.84914273,197603,css1976030400154
2.333758,197603,css1976030500134
-2.936681,197603,css1976030600020
-1.3575125,197603,css1976030600130
-1.5802281,197603,css1976030600144
-0.2616964,197603,css1976030700071
0.8261447,197603,css1976030700104
-0.024521355,197603,css1976030800016
3.264968,197603,css1976030800043
-0.42785448,197603,css1976030800080
-0.9345514,197603,css1976030800095
-0.87773764,197603,css1976030800099
-0.41737995,197603,css1976030800105
0.8956459,197603,css1976030800145
-2.47753,197603,css1976030800161
2.5906885,197603,css1976030900062
-1.4087493,197603,css1976031000030
2.5124726,197603,css1976031000113
0.071647584,197603,css1976031000126
-0.19801493,197603,css1976031000129
-0.2356112,197603,css1976031000156
-2.203558,197603,css1976031100053
1.9697758,197603,css1976031100073
2.0932753,197603,css1976031100097
2.8336282,197603,css1976031200055
-2.0935173,197603,css1976031200059
-0.6174946,197603,css1976031200100
-0.7320634,197603,css1976031200163
2.3556628,197603,css1976031300149
0.3681739,197603,css1976031400008
1.3803761,197603,css1976031400012
-1.8560531,197603,css1976031400032
-0.7639231,197603,css1976031400061
1.5194986,197603,css1976031500109
1.1778172,197603,css1976031500111
-0.43988588,197603,css1976031500115
-1.1881368,197603,css1976031500117
0.43098518,197603,css1976031500132
-0.4918948,197603,css1976031600028
-0.93310815,197603,css1976031600029
-0.04728867,197603,css1976031600072
0.68212813,197603,css1976031600110
0.47498888,197603,css1976031600164
0.05748315,197603,css1976031700114
2.1406329,197603,css1976031700136
-1.0602741,197603,css1976031700137
-0.19611695,197603,css1976031700143
3.126236,197603,css1976031700146
1.7156587,197603,css1976031800122
-0.6286394,197603,css1976031800148
-2.4725525,197603,css1976031900068
-1.2959036,197603,css1976031900076
-0.7101655,197603,css1976032000087
2.43628,197603,css1976032000112
2.0183105,197603,css1976032000118
0.3739687,197603,css1976032100165
-1.5385159,197603,css1976032200011
2.1109376,197603,css1976032200102
1.561906,197603,css1976032200121
2.0047688,197603,css1976032200150
1.5977768,197603,css1976032300116
0.30886382,197603,css1976032300124
-0.10850918,197603,css1976032400005
0.42415884,197603,css1976032400045
-0.4975728,197603,css1976032400085
-0.97407484,197603,css1976032400088
1.5847077,197603,css1976032400160
1.7515076,197603,css1976032500065
1.2492858,197603,css1976032500162
1.6222503,197604,css1976040100063
-0.64547276,197604,css1976040100120
0.27074584,197604,css1976040100123
2.7377017,197604,css1976040200009
-0.5648243,197604,css1976040300153
-0.11646584,197604,css1976040400054
-2.1671743,197604,css1976040400078
1.6137558,197604,css1976040400093
0.8477788,197604,css1976040400119
3.0018518,197604,css1976040500001
-0.54806954,197604,css1976040500051
0.83491707,197604,css1976040500070
0.88138133,197604,css1976040500134
-1.7351508,197604,css1976040600056
0.6631744,197604,css1976040600152
0.9674343,197604,css1976040600155
-2.0456545,197604,css1976040800016
3.16422,197604,css1976040800024
-0.83791363,197604,css1976040800161
-1.3656181,197604,css1976040900062
3.301621,197604,css1976040900091
2.4389837,197604,css1976041000075
-0.8991052,197604,css1976041000107
1.3666177,197604,css1976041000126
-1.4312501,197604,css1976041000156
-1.423086,197604,css1976041100022
1.2093292,197604,css1976041200050
0.1758008,197604,css1976041200055
1.1982489,197604,css1976041200059
0.20704338,197604,css1976041200163
0.42673475,197604,css1976041200166
-0.046832774,197604,css1976041300149
1.9661071,197604,css1976041300158
-0.58718336,197604,css1976041400012
-1.3900418,197604,css1976041400049
1.0049886,197604,css1976041400086
-2.327206,197604,css1976041500023
-0.97316384,197604,css1976041500057
0.14254686,197604,css1976041500109
-1.5763366,197604,css1976041500111
0.30538908,197604,css1976041500115
1.1860838,197604,css1976041500132
-0.9235441,197604,css1976041600164
-0.6917003,197604,css1976041700137
0.09614955,197604,css1976041700139
-0.14166832,197604,css1976041700143
0.5887757,197604,css1976041700159
0.7712888,197604,css1976041800018
-2.386536,197604,css1976041800052
-0.9952255,197604,css1976041800141
-0.87121636,197604,css1976041900068
-0.6140931,197604,css1976041900076
-0.95130396,197604,css1976041900157
-2.1572926,197604,css1976042000087
1.8859167,197604,css1976042100165
2.5517445,197604,css1976042200011
-0.42746493,197604,css1976042200026
2.619286,197604,css1976042200101
1.0832874,197604,css1976042200121
1.784572,197604,css1976042300013
-2.4684389,197604,css1976042300042
0.26652914,197604,css1976042300103
3.2832322,197604,css1976042400045
0.45833713,197604,css1976042400160
0.6481023,197604,css1976042500015
-1.8519,197604,css1976042500033
-0.7879555,197604,css1976042500034
-0.95972544,197604,css1976042500065
1.6028253,197604,css1976042500067
-0.8531396,197604,css1976042500162
1.5755951,197604,css1976042600002
-0.30969453,197604,css1976042600006
-0.10630357,197605,css1976050200009
-1.1303113,197605,css1976050200047
-0.18916985,197605,css1976050200060
2.2137704,197605,css1976050200074
-1.4410939,197605,css1976050200083
1.1518912,197605,css1976050200135
-0.8450709,197605,css1976050300069
-0.53596455,197605,css1976050300140
-2.367294,197605,css1976050400048
1.4215095,197605,css1976050400054
0.62673265,197605,css1976050400078
1.9149076,197605,css1976050400119
-1.9861537,197605,css1976050400154
0.7030604,197605,css1976050500051
1.466007,197605,css1976050500094
0.516415,197605,css1976050600130
1.68754,197605,css1976050600152
-1.1871494,197605,css1976050700004
2.4038148,197605,css1976050700071
-0.9541261,197605,css1976050700104
-0.46534464,197605,css1976050800024
0.24237826,197605,css1976050800095
-0.5800124,197605,css1976050900062
2.8567717,197605,css1976050900091
0.8264862,197605,css1976051000107
0.4749074,197605,css1976051000113
1.2973193,197605,css1976051000129
-0.13400963,197605,css1976051000156
-0.16999936,197605,css1976051100073
-1.648411,197605,css1976051100147
-0.61037743,197605,css1976051200050
1.8817002,197605,css1976051200059
0.07414063,197605,css1976051200066
-0.35342342,197605,css1976051200163
-1.0395478,197605,css1976051200166
-2.5968764,197605,css1976051300025
-0.60079944,197605,css1976051300038
0.1611959,197605,css1976051300158
1.7379568,197605,css1976051400008
1.4902829,197605,css1976051400012
1.3356521,197605,css1976051400049
1.1036044,197605,css1976051500057
1.3243452,197605,css1976051500079
1.7670972,197605,css1976051500082
2.019523,197605,css1976051600110
0.9650555,197605,css1976051600133
1.4403465,197605,css1976051600164
0.44169724,197605,css1976051700139
0.20379758,197605,css1976051700143
-1.099931,197605,css1976051700146
-0.21331272,197605,css1976051700159
-1.3030678,197605,css1976051800018
0.49521756,197605,css1976051800052
1.7083766,197605,css1976051800122
1.2538466,197605,css1976051900031
-2.162524,197605,css1976051900064
1.749507,197605,css1976051900128
2.5460374,197605,css1976051900157
3.0772371,197605,css1976052000058
0.62736326,197605,css1976052000087
0.59115654,197605,css1976052000108
1.2603987,197605,css1976052000118
0.1769785,197605,css1976052100165
2.5083103,197605,css1976052200011
2.0737324,197605,css1976052200121
-0.37988406,197605,css1976052200150
-1.0465481,197605,css1976052300013
0.27003786,197605,css1976052400045
-0.40712196,197605,css1976052400085
-0.30678925,197605,css1976052400160
-1.3033113,197605,css1976052500065
-0.20029917,197605,css1976052500162
-0.01649478,197605,css1976052600002
-2.3420851,197605,css1976052600006
2.5009813,197605,css1976052600019
-0.95972544,197606,css1976060100120
0.6609299,197606,css1976060200135
-0.4429389,197606,css1976060300138
0.5836948,197606,css1976060300153
-0.7329229,197606,css1976060400054
-1.2419734,197606,css1976060400078
-1.0607494,197606,css1976060400119
0.39942226,197606,css1976060500070
2.30003,197606,css1976060500094
-0.6591029,197606,css1976060500134
1.7515972,197606,css1976060500142
-0.9591915,197606,css1976060600056
0.5674364,197606,css1976060600144
-1.0720804,197606,css1976060600152
0.4095077,197606,css1976060600155
0.24814725,197606,css1976060700071
-0.37578276,197606,css1976060800016
4.02082,197606,css1976060800024
-0.29025128,197606,css1976060800043
1.434067,197606,css1976060800080
-1.2888159,197606,css1976060900062
-0.3856751,197606,css1976060900091
0.44816235,197606,css1976061000030
-0.09248457,197606,css1976061000075
2.400026,197606,css1976061000107
0.90547115,197606,css1976061000125
2.2552652,197606,css1976061000156
-0.21133627,197606,css1976061100053
1.0489551,197606,css1976061100073
1.8895633,197606,css1976061100147
-0.20116532,197606,css1976061200084
-0.6038808,197606,css1976061200100
-1.1080134,197606,css1976061200163
-0.852519,197606,css1976061200166
0.77851146,197606,css1976061300158
-0.32562938,197606,css1976061400061
-3.0957007,197606,css1976061500023
-0.593502,197606,css1976061500057
0.85275096,197606,css1976061500109
1.3054346,197606,css1976061500115
0.64208734,197606,css1976061500117
0.23238908,197606,css1976061600028
-1.5763366,197606,css1976061600164
-0.5855692,197606,css1976061700096
1.5928276,197606,css1976061700114
0.13223803,197606,css1976061700136
0.505168,197606,css1976061700139
0.56303316,197606,css1976061700143
-1.4763875,197606,css1976061700159
0.76582646,197606,css1976061800018
0.6028932,197606,css1976061800052
1.2995683,197606,css1976061800122
1.9610157,197606,css1976061900031
-0.98306215,197606,css1976061900076
1.2156974,197606,css1976061900092
-0.9376119,197606,css1976061900128
-0.17102233,197606,css1976062000108
0.90708715,197606,css1976062000112
0.7884783,197606,css1976062000118
1.7886988,197606,css1976062100165
-1.2205667,197606,css1976062200011
2.7252002,197606,css1976062200026
0.8727558,197606,css1976062200101
0.5036125,197606,css1976062300103
0.7134491,197606,css1976062400005
-3.3378758,197606,css1976062500033
0.398448,197606,css1976062500034
-1.2835599,197606,css1976062500044
0.5270675,197606,css1976062500065
-0.55618787,197606,css1976062500162
-1.6956707,197606,css1976062600019
0.34112296,197607,css1976070100120
-2.5615783,197607,css1976070200047
